"Data Source","World Development Indicators",

"Last Updated Date","2016-02-17",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Ukraine","UKR","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.1107133813254","53.0054662453769","49.1347237629805","48.4073780887003","47.265060834324","50.1452407582096","50.8862203574669","47.914563942248","45.0416461321433","44.066912379595","42.870271896652","43.0899924747936","43.4037276773023","45.0485624542716","44.2411499277973","43.3310837776262","39.5566470969319","40.5849992055282","37.3314325023763","30.5788275952406","40.4060835264646","32.3089333323093","30.3610032145902","","","",
"Ukraine","UKR","Access to non-solid fuel, rural (% of rural population)","EG.NSF.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.5077195465565","","88.5024309158325","","","",
"Ukraine","UKR","Access to non-solid fuel, urban (% of urban population)","EG.NSF.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.7175039531575","","99.3866569701055","","","",
"Ukraine","UKR","Access to non-solid fuel (% of population)","EG.NSF.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.1913549900055","","","","","","","","","","90.5760578811169","","","","","","","","","","95.2071599662304","","96.021580696106","","","",
"Ukraine","UKR","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.23747435223613","8.15645709783601","9.06194649945974","10.56933692358","11.4522093447996","11.7502097204611","14.3233796449229","15.0167456604963","15.4474034014567","14.8174809820763","15.789665455959","15.5755820886217","15.6004966912935","15.2184263883049","16.470777485775","16.9347179782982","17.9304479388429","18.1976561876162","18.2409563187614","19.900960769365","18.5172742134192","19.4566276514318","20.061311225134","","","",
"Ukraine","UKR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.8290285407796","91.6660273299907","90.6843334720674","89.0006042394112","88.1469104778716","88.0186973361442","85.4575414474889","84.684598741625","84.2847749505283","85.1009724058476","84.1805499328953","84.3575941383482","84.2888384649325","84.7799896863019","83.5600046909484","83.2783003221467","82.0021399110671","81.6927028416389","80.8510150951565","78.9594845138476","80.4495782362408","79.5572500474807","79.282783693716","","","",
"Ukraine","UKR","Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)","EG.USE.COMM.GD.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","462.889579144004","506.23004537689","487.698149614126","503.676874977048","557.006166412246","626.467098094285","637.701351377964","629.046328904928","606.378252182394","604.750746028603","565.699221005703","519.209155477953","499.085279492417","486.613168168299","431.694529737786","417.539994844739","374.017581362841","346.658792964845","332.199872446072","331.683536424592","368.03984416311","334.335715700495","323.396578510802","","","",
"Ukraine","UKR","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.14271245027299","0.130490055088291","0.13544529351515","0.13993507977609","0.160189194885123","0.16160580221172","0.17572988983655","0.182958497236688","0.192734841100097","0.193640811007408","0.19547524445131","0.195034914914309","0.192869789698965","0.180816387503676","0.181819093165472","0.183040632488271","0.597761743897908","0.619573710657563","1.25473752640216","1.35257988980936","1.2056753424842","1.3288974723396","1.38199317506133","","","",
"Ukraine","UKR","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4787.48169274647","4643.26572432903","4313.53504505615","3953.27947663447","3475.16144755264","3348.92837922066","3060.37216424116","2958.58578781065","2839.48574522636","2792.14105752884","2778.43708968679","2790.53439984685","2844.8109537887","2997.97439814946","3151.14769575736","3246.03573070036","3399.52231086128","3528.9248290935","3534.35715181308","3227.95543424684","3549.84772414635","3662.44330625453","3640.55683620181","","","",
"Ukraine","UKR","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4855.88373930471","4853.7448219218","4210.40078683395","3727.67887823522","3192.73706395833","3177.81339947573","2937.27091007693","2836.20759770333","2706.13513230383","2718.99126996669","2720.72428725581","2754.42366788257","2813.1596908874","3025.13547062041","3031.36204047914","3033.27829335009","2935.23005487547","2953.01523242101","2910.65078191542","2487.03630358737","2886.9958165016","2768.92397294891","2690.32370984333","","","",
"Ukraine","UKR","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.92239698611018","2.80766599763107","2.69656959278431","2.7242118238906","2.7494773979515","2.37774904746937","2.42185380549319","2.46220768249819","2.39752660217963","2.39866162291654","2.35018320985495","2.4354104573271","2.38541261718447","2.33666203282966","2.3773198189129","2.34022100565738","2.31015216367297","2.2705797307156","2.29932858344508","2.26165543834118","","","","",
"Ukraine","UKR","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","195506.105","184219.079","163808.557","156848.591","170614.509","151923.81","136258.386","147809.436","142616.964","142653.634","130919.234","147853.44","151571.778","149822.619","129742.127","125580.082","120974.33","93475.497","126540.836","107303.754","","","","",
"Ukraine","UKR","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.4678035065262","33.7328606153392","36.6453105388799","35.1722720171039","41.3775623638223","44.5268418507174","41.461727293015","44.4473849614608","44.460194796287","44.3504531722054","41.0806954560622","41.9728925069226","44.1739427814173","44.8746251935813","39.7391978255254","39.0713063320023","38.8932116667846","35.9433164128596","41.5573780362971","37.488950099289","","","","",
"Ukraine","UKR","CO2 emissions (kg per 2005 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.66184328220925","5.61778325454905","5.96676812536138","6.77964049984334","6.96522285138027","5.94177460769945","5.83390113963994","5.9151889205119","5.38786295206959","4.9474208351015","4.65955030464177","4.70786009809731","4.09079373785213","3.87580133926293","3.53221518594198","3.22275001184786","3.04865003430179","2.99176995749986","3.36173442330959","3.00383960483222","","","","",
"Ukraine","UKR","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","641680.996","546111.642","447010.967","445943.87","412335.815","341196.015","328636.54","332549.229","320774.492","321650.905","318687.969","352259.354","343124.857","333869.349","326484.011","321412.55","311042.274","260063.64","304496.679","286227.685","","","","",
"Ukraine","UKR","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","130391.186","84366.669","65114.919","69951.692","52852.471","43846.319","43156.923","37410.734","29112.313","34334.121","41158.408","44711.731","46688.244","37183.38","38360.487","41411.431","39599.933","39493.59","38184.471","34799.83","","","","",
"Ukraine","UKR","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.320250531465","15.4486120623665","14.5667385829485","15.6862100156237","12.8178220463338","12.8507711322478","13.1321133675519","11.2496829755092","9.07563217339613","10.6743430428091","12.9149550669106","12.6928442047844","13.6067798783811","11.1371050116973","11.7495759999101","12.8841985168283","12.7313668623706","15.1861252115059","12.540192926045","12.1580936519121","","","","",
"Ukraine","UKR","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.3044625697595","10.4660772365086","8.60943768442547","8.65703683696975","8.07595997891697","6.74378991386447","6.55386366834883","6.69472119355751","6.52300885589202","6.60693034540294","6.61144067216431","7.36744655998009","7.23104925861299","7.08774622307752","6.97798058252427","6.91070827693786","6.72404620153832","5.64701422047931","6.6381520011685","6.26235196177316","","","","",
"Ukraine","UKR","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.08653161907433","2.02218140763462","2.10304663263347","2.3407314772212","2.36169150251965","1.98077091139036","1.92393025970819","1.92133509960956","1.7111155647138","1.53622773928417","1.4249658217904","1.41159180297575","1.1937475951558","1.09575262074136","0.968849537707502","0.861051025488642","0.798864547104327","0.778050971396624","0.863716330604616","0.756152189645715","","","","",
"Ukraine","UKR","CO2 emissions (kg per 2011 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.42524760256383","1.41415643566613","1.50200589134062","1.70662907590688","1.75334545225684","1.49571430936779","1.46855947761624","1.48902193286814","1.35627893119347","1.24540707551187","1.17294184414884","1.18510279843015","1.02976957800603","0.975649853141595","0.889159408795751","0.811258189092165","0.767432254103176","0.753113914817748","0.846244533530913","0.756152189645715","","","","",
"Ukraine","UKR","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","305761.794","270045.214","212399.974","215348.242","186367.941","142884.655","146434.311","144421.128","146397.641","141769.887","143049.67","155242.445","139562.353","140787.131","151527.774","146940.357","143027.668","122360.456","135055.61","138880.291","","","","",
"Ukraine","UKR","CO2 emissions from solid fuel consumption (% of total)","EN.ATM.CO2E.SF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.6501245799712","49.4487194982743","47.5156069269325","48.2904366417235","45.1980968473476","41.8775861142458","44.5581343450123","43.4284958152767","45.6388037861813","44.0756997092858","44.8870631824824","44.0704961379109","40.6739267508095","42.1683306424155","46.4120045376433","45.7170564746149","45.9833533753036","47.0501974055274","44.3537218348447","48.5209147396067","","","","",
"Ukraine","UKR","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","8326.00000000001","8334.00000000002","8341","8353.00000000003","8359.99999999999","8369.99999999995","8377.00000000005","8381.00000000004","8383.99999999999","8391.99999999998","8405.00000000004","8408.99999999995","8414.99999999997","8433.00000000002","8443.99999999997","8454.99999999995","8460.99999999997","8466.99999999999","8463.99999999998","8459.99999999996","8437.05929999999","8340.01800000005","8140.74999999996","7946.76000000004","7779.50000000001","7594.63","7457.66000000002","7320.91000000002","1030.14000000001","2037.65999999997","1350.65699999999","2033.52000000001","3877.47","1112.41900000002","1427.86799999999","2435.31000000002","2614.04","3629.05000000001","5881.26999999999","2205.21000000004","1940.08800000001","1940.08799999978","1940.0879999996","","","",
"Ukraine","UKR","HFC gas emissions (thousand metric tons of CO2 equivalent)","EN.ATM.HFCG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","","","","","","","","","","54.7","","","","","227.2","","","333.5","","436","","","","","",
"Ukraine","UKR","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54115.9","","","","","","","","","","20783.5","","","","","16411.4","","","10278","","9489.8","","","","","",
"Ukraine","UKR","Agricultural methane emissions (% of total)","EN.ATM.METH.AG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.2540236022986","","","","","","","","","","24.3812167204926","","","","","23.152539790474","","","15.0559875309821","","13.8744634314654","","","","","",
"Ukraine","UKR","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58434.7","","","","","","","","","","54819.5","","","","","44198.9","","","47468.2","","47992.5","","","","","",
"Ukraine","UKR","Energy related methane emissions (% of total)","EN.ATM.METH.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.7857818680505","","","","","","","","","","64.3090004094135","","","","","62.3540216523381","","","69.534990009551","","70.1669356819538","","","","","",
"Ukraine","UKR","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122284.7","","","","","","","","","","85243.9","","","","","70883.8","","","68265.2","","68397.6","","","","","",
"Ukraine","UKR","Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.AG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32599.3","","","","","","","","","","11967.9","","","","","11897.5","","","9719.1","","9531.4","","","","","",
"Ukraine","UKR","Agricultural nitrous oxide emissions (% of total)","EN.ATM.NOXE.AG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.4962281833112","","","","","","","","","","48.6379393727572","","","","","45.7451880560746","","","41.2149354366771","","46.0975208690017","","","","","",
"Ukraine","UKR","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3588.3","","","","","","","","","","1117.9","","","","","1448.5","","","1574.7","","1223.7","","","","","",
"Ukraine","UKR","Nitrous oxide emissions in industrial and energy processes (% of total nitrous oxide emissions)","EN.ATM.NOXE.EI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.8208920601635","","","","","","","","","","40.2448986226992","","","","","43.1725378918956","","","47.8192651018807","","42.2729075379898","","","","","",
"Ukraine","UKR","Industrial nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.IN.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13020","","","","","","","","","","8784.8","","","","","9779.9","","","9701.8","","7516.9","","","","","",
"Ukraine","UKR","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53886.5","","","","","","","","","","24606.1","","","","","26008.2","","","23581.5","","20676.6","","","","","",
"Ukraine","UKR","PFC gas emissions (thousand metric tons of CO2 equivalent)","EN.ATM.PFCG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224","","","","","","","","","","244.1","","","","","180.5","","","176.5","","116","","","","","",
"Ukraine","UKR","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.2375335553674","","","","","21.8387914256051","","","","","17.2130538294912","","","","","17.029644231208","","","","","15.9415222063334","15.6179571802809","","15.0868753480353","","",
"Ukraine","UKR","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","EN.ATM.PM25.MC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","100","","","","","100","","","","","100","","","","","100","99.9975491421308","","97.7605444417405","","",
"Ukraine","UKR","SF6 gas emissions (thousand metric tons of CO2 equivalent)","EN.ATM.SF6G.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","155.4","","","","","291.6","","","420.6","","437","","","","","",
"Ukraine","UKR","Bird species, threatened","EN.BIR.THRD.NO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18",
"Ukraine","UKR","Disaster risk reduction progress score (1-5 scale; 5=best)","EN.CLC.DRSK.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ukraine","UKR","GHG net emissions/removals by LUCF (Mt of CO2 equivalent)","EN.CLC.GHGR.MT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-69.9220818543631","-77.7391506678317","-64.4258086876951","-49.0338107001198","-61.6515201389297","-48.3229352501568","-53.7937091310255","-33.8304809431063","-48.5111333913653","-61.8107833745744","-48.7819931505948","-37.6608152073527","-37.6362830556406","-57.2636176214737","-38.1737945903751","-36.2392271974835","-39.108783406866","-50.9845300242343","-17.2459242477085","-19.2446503581019","","","","","","",
"Ukraine","UKR","Droughts, floods, extreme temperatures (% of population, average 1990-2009)","EN.CLC.MDAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.269239353924442","","","","","","",
"Ukraine","UKR","CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion)","EN.CO2.BLDG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.84316576047451","6.88450756009008","9.03176220351404","11.0640659363246","12.7330638245743","13.4248179642548","16.4225972120323","14.6762634375386","13.6732748134267","14.898149380908","14.6732429099877","14.0610764298971","14.3134303395217","14.0400885465628","14.5456292642301","13.5312019372362","14.9574577800696","13.0952760169465","12.4082087595069","13.7306930693069","13.487447544725","13.2835768597358","13.2102323264667","","","",
"Ukraine","UKR","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4101706742651","48.4642370206964","48.276046973028","52.9073232894169","53.4705377924783","51.4588319160853","48.008804108584","46.9232670208822","47.9665976263274","47.8231926507789","47.5852856555693","45.3551543782689","44.8904499080114","46.3140977044607","40.7572311733239","44.6447854969076","43.7604744102101","43.3663555569713","44.1974822974036","47.1247524752475","47.1361260399028","47.605031710992","49.1443412673","","","",
"Ukraine","UKR","CO2 emissions from manufacturing industries and construction (% of total fuel combustion)","EN.CO2.MANF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.0378856162591","31.0078588170412","33.3100970561424","26.8616529299324","24.0671321817959","25.0572839757625","25.3705062362436","25.8247868528358","25.9328664891344","26.7640793502862","27.301685162351","29.8194702210224","29.6270279310922","29.6297419413531","33.194528972741","29.3105140875029","30.1534098233853","31.8988309495747","29.2092840283242","24.7762376237624","25.657071339174","25.9889975121763","25.2748425659089","","","",
"Ukraine","UKR","CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)","EN.CO2.OTHX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.81472974151717","3.6122983592996","2.13237528375069","1.9484923848478","1.90126179100821","1.65487041091705","1.42920029347029","1.5877919189423","1.49258638261498","1.241512448409","1.30154815728182","1.24177492829425","1.32129118581703","1.24632319495406","1.60799513117012","2.59498020223175","1.4760861157664","1.48440735195744","1.45226855494362","1.64752475247525","1.61230950452772","1.688916920705","1.65083431173729","","","",
"Ukraine","UKR","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.89404820748408","10.0295663097262","7.2497184835648","7.21641008776437","7.83045448977092","8.40674168745863","8.76889214966985","10.9878907698011","10.9379623237006","9.26973771801358","9.13823811481025","9.51914965412519","9.84445559458103","8.7667161961367","9.89461545853487","9.92179063451029","9.65579476601779","10.1551301245501","12.7327563598217","12.7207920792079","12.1033644997423","11.4334769963909","10.7233073611556","","","",
"Ukraine","UKR","Fish species, threatened","EN.FSH.THRD.NO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24",
"Ukraine","UKR","Plant species (higher), threatened","EN.HPT.THRD.NO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19",
"Ukraine","UKR","Mammal species, threatened","EN.MAM.THRD.NO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9",
"Ukraine","UKR","Population density (people per sq. km of land area)","EN.POP.DNST","","74.5725986018814","75.5147475619228","76.4406610856995","77.3182445844481","78.125380167429","78.8509778199707","79.5036782601191","80.1053024941745","80.6881298006386","81.275149736774","81.8741814102011","82.4769362216277","83.0709760938983","83.6370415120394","84.161536204367","84.6400310693018","85.078254940882","85.4847622335376","85.8723569517563","86.2497816518512","86.6850781047726","86.9664278933287","87.2771209113662","87.6050746526279","87.8864244411841","88.1971174592215","88.5354276344179","88.928972123932","89.3639423491844","89.5693449555536","89.7565720203677","90.0151307499784","90.0650901872788","89.6194718218693","88.9139535686545","88.1284007939933","87.329084318633","86.5520652455338","85.7397945973936","84.8810701648399","84.0318719254337","83.2024372561881","82.5300341768219","81.9063071771326","81.302685629466","80.7576463684065","80.2812731948976","79.8491334668232","79.495442933094","79.180245805427","78.896119588483","78.7014085479528","78.5224055789546","78.3037008906994","",
"Ukraine","UKR","Population living in areas where elevation is below 5 meters (% of total population)","EN.POP.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.014135","","","","","","","","","","2.066859","","","","","","","","","","","","","","","",
"Ukraine","UKR","Population in largest city","EN.URB.LCTY","1163046","1205024","1248578","1293706","1340531","1388914","1439115","1491130","1545100","1600867","1654796","1705736","1758317","1812367","1868157","1925664","1985024","2046043","2109026","2161832","2201380","2241539","2282488","2324185","2366703","2409878","2453903","2498731","2544442","2570607","2573834","2577064","2580303","2583537","2586780","2590026","2593281","2596532","2599791","2603053","2606325","2609592","2620088","2636113","2652258","2673214","2699241","2725520","2752093","2778850","2805867","2833147","2860692","2888505","2916588","",
"Ukraine","UKR","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","5.82616191891656","5.86675515796788","5.90948596174177","5.95616271680422","6.00930876660994","6.05858680317957","6.1171426342885","6.18425191259623","6.25845570995276","6.33684645198555","6.40943150823413","6.47327625949757","6.53930048868182","6.60815212298592","6.68186795020238","6.76386317555772","6.85243952182495","6.94662186698999","7.04645817270319","7.11412365630268","7.14101762988399","7.1642857030992","7.20174271415658","7.2381600803459","7.27470616734588","7.31737851511943","7.35915978704977","7.40009930645994","7.43783826383071","7.44199437726518","7.42990597820386","7.41937766642558","7.4030422930899","7.40388874122081","7.44581242780409","7.5099341078037","7.58198111867333","7.6565128668671","7.7305626434655","7.80905014184102","7.89338045107982","7.97862714421294","8.07869046235938","8.17682386691481","8.2687047685521","8.37143104718031","8.48786802345549","8.59928530067478","8.70752515786998","8.80848241467008","8.90560622424104","8.99967926210144","9.0838100756619","9.16622964384952","9.253413411889","",
"Ukraine","UKR","Population in urban agglomerations of more than 1 million","EN.URB.MCTY","2824547","2909022","2996221","3086115","3178918","3274327","3372828","3474381","3579231","3687040","3787418","3877389","3969770","4064236","4161240","4260714","4362871","4467349","4574648","4661119","4721126","4781872","4843621","4906307","4970033","5034548","5100136","5166722","5234418","5264759","5251730","5238803","5225963","5213259","5200640","5188121","5175686","5163385","5151167","5139045","5127007","5115099","5114021","5121197","5128533","5144179","5168383","5192842","5217596","5242543","5267753","5293230","5318976","5344992","5371282","",
"Ukraine","UKR","Population in urban agglomerations of more than 1 million (% of total population)","EN.URB.MCTY.TL.ZS","6.62073289789661","6.73328066029629","6.84858826515129","6.96861802302435","7.09669807503518","7.23417306536514","7.38322493908693","7.5430885877465","7.71236281784698","7.88727872540563","8.0434885748558","8.17431542022339","8.30791059575921","8.44478493125609","8.58782312374833","8.73831543584602","8.89724493752595","9.06338225777528","9.23693660876011","9.36905516867788","9.44814556424006","9.52165827044463","9.61341100349317","9.70316232892967","9.79239665839146","9.88775458098474","9.9812826584731","10.0729573236114","10.1597756254731","10.1689278195198","10.1205002697911","10.0745300955934","10.0209709380965","9.99106540708455","10.0164401557357","10.0716161008461","10.1370367256215","10.2055071435694","10.2727609811427","10.3456783164413","10.4258639322295","10.5067644074685","10.6094517919195","10.7108994529725","10.8079242849556","10.9206296976021","11.0464448493462","11.1651571135696","11.2792888612181","11.3836424317041","11.4839167485999","11.5810143503821","11.6661351558233","11.749920861032","11.8406936064493","",
"Ukraine","UKR","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.25","","0.3","","0.34","","0.44","","0.87","","0.96","","0.92","","1.25","","1.16","",
"Ukraine","UKR","Pump price for gasoline (US$ per liter)","EP.PMP.SGAS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49","","0.37","","0.47","","0.55","","0.81","","0.88","","1.01","","1.35","","1.17","",
"Ukraine","UKR","GEF benefits index for biodiversity (0 = no biodiversity potential to 100 = maximum)","ER.BDV.TOTL.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.414082691718608","","","0.468483816013629","","","","","","","",
"Ukraine","UKR","Water productivity, total (constant 2005 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.35901120492727","","","","","","","","","","","","","","","5.1835959755704","","","","","","4.96246609767792","","",
"Ukraine","UKR","Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)","ER.H2O.FWAG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.164","","","","","","6.164","","",
"Ukraine","UKR","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.83","","","","","","","","","","","","","","","23.98","","","","","","23.98","","",
"Ukraine","UKR","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.92","","","","","","","","","","","","","","","69.85","","","","","","69.85","","",
"Ukraine","UKR","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","","","","","","","","","","","","","","","19.24","","","","","","19.24","","",
"Ukraine","UKR","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.9642184557439","","","","","","","","","","","","","","","36.2335216572505","","","","","","36.2335216572505","","",
"Ukraine","UKR","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.1","","","","","53.1","","","","","53.1","","","","","53.1","","","","","53.1","53.1","","",
"Ukraine","UKR","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1018.21148908426","","","","","1049.52938687225","","","","","1101.6026139723","","","","","1141.70591504719","","","","","1164.64480526744","1167.29977841089","","",
"Ukraine","UKR","Terrestrial protected areas (% of total land area)","ER.LND.PTLD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.85895294265197","1.96158183244768","2.05761784499799","2.2305057319042","2.36127635850792","2.74780373396641","3.27889171457341","3.41543480511148","3.50396626586489","3.50396626586489","3.98920755090193","3.50399697249341","3.50399697249341","3.50399697249341","3.50399697249341","3.51096393021184","3.51096393021184","3.51096393021184","3.51096393021184","3.51096393021184","4.04781919602434","","4.04699920263871","","","",
